timestamp,symbol,price
2024-01-10T16:00:00,USTECH008,36.11
2024-01-10T16:00:00,USTECH009,37.59
2024-01-10T16:00:00,USTECH010,39.07
2024-01-10T16:00:00,USTECH011,40.55
2024-01-10T16:00:00,USTECH012,41.40
2024-01-10T16:00:00,USTECH013,42.88
2024-01-10T16:00:00,USTECH014,43.94
2024-01-10T16:00:00,USTECH015,45.42
2024-01-10T16:00:00,USTECH016,46.90
2024-01-10T16:00:00,USTECH017,48.38
2024-01-10T16:00:00,USTECH018,49.86
2024-01-10T16:00:00,USTECH019,51.34
2024-01-10T16:00:00,USTECH020,52.82
2024-01-10T16:00:00,USTECH021,53.25
2024-01-10T16:00:00,USTECH022,54.73
2024-01-10T16:00:00,USTECH023,56.21
2024-01-10T16:00:00,USTECH024,57.69
2024-01-10T16:00:00,USTECH025,59.17
2024-01-10T16:00:00,USTECH026,60.65
2024-01-10T16:00:00,USTECH027,62.13
2024-01-10T16:00:00,USTECH028,63.19
2024-01-10T16:00:00,USTECH029,64.67
2024-01-10T16:00:00,USTECH030,65.52
2024-01-10T16:00:00,USTECH031,67.00
2024-01-10T16:00:00,USTECH032,68.48
2024-01-10T16:00:00,USTECH033,69.96
2024-01-10T16:00:00,USTECH034,71.44
2024-01-10T16:00:00,USTECH035,72.50
2024-01-10T16:00:00,USTECH036,73.98
2024-01-10T16:00:00,USTECH037,75.46
2024-01-10T16:00:00,USTECH038,76.94
2024-01-10T16:00:00,USTECH039,77.79
2024-01-10T16:00:00,USTECH040,79.27
2024-01-10T16:00:00,USTECH041,80.75
2024-01-10T16:00:00,USTECH042,81.81
2024-01-10T16:00:00,USTECH043,83.29
2024-01-10T16:00:00,USTECH044,84.77
2024-01-10T16:00:00,USTECH045,86.25
2024-01-10T16:00:00,USTECH046,87.73
2024-01-10T16:00:00,USTECH047,89.21
2024-01-10T16:00:00,USTECH048,90.06
2024-01-10T16:00:00,USTECH049,91.12
2024-01-10T16:00:00,USTECH050,92.60
2024-01-10T16:00:00,USTECH051,94.08
2024-01-10T16:00:00,USTECH052,95.56
2024-01-10T16:00:00,USTECH053,97.04
2024-01-10T16:00:00,USTECH054,98.52
2024-01-10T16:00:00,USTECH055,100.00
2024-01-10T16:00:00,USTECH056,101.06
2024-01-10T16:00:00,USTECH057,101.91
2024-01-10T16:00:00,USTECH058,103.39
2024-01-10T16:00:00,USTECH059,104.87
2024-01-10T16:00:00,USTECH060,106.35
2024-01-10T16:00:00,USTECH061,107.83
2024-01-10T16:00:00,USTECH062,109.31
2024-01-10T16:00:00,USTECH063,110.37
2024-01-10T16:00:00,USTECH064,111.85
2024-01-10T16:00:00,USTECH065,113.33
2024-01-10T16:00:00,USTECH066,114.18
2024-01-10T16:00:00,USTECH067,115.66
2024-01-10T16:00:00,USTECH068,117.14
2024-01-10T16:00:00,USTECH069,118.62
2024-01-10T16:00:00,USTECH070,119.68
2024-01-10T16:00:00,USTECH071,121.16
2024-01-10T16:00:00,USTECH072,122.64
2024-01-10T16:00:00,USTECH073,124.12
2024-01-10T16:00:00,USTECH074,125.60
2024-01-10T16:00:00,USTECH075,126.45
2024-01-10T16:00:00,USTECH076,127.93
2024-01-10T16:00:00,USTECH077,128.99
2024-01-10T16:00:00,USTECH078,130.47
2024-01-10T16:00:00,USTECH079,131.95
2024-01-10T16:00:00,USTECH080,133.43
2024-01-10T16:00:00,USTECH081,134.91
2024-01-10T16:00:00,USTECH082,136.39
2024-01-10T16:00:00,USTECH083,137.87
2024-01-10T16:00:00,USTECH084,138.30
2024-01-10T16:00:00,USTECH085,139.78
2024-01-10T16:00:00,USTECH086,141.26
2024-01-10T16:00:00,USTECH087,142.74
2024-01-10T16:00:00,USTECH088,144.22
2024-01-10T16:00:00,USTECH089,145.70
2024-01-10T16:00:00,USTECH090,147.18
2024-01-10T16:00:00,USTECH091,148.24
2024-01-10T16:00:00,USTECH092,149.72
2024-01-10T16:00:00,USTECH093,150.57
2024-01-10T16:00:00,USTECH094,152.05
2024-01-10T16:00:00,USTECH095,153.53
2024-01-10T16:00:00,USTECH096,155.01
2024-01-10T16:00:00,USTECH097,156.49
2024-01-10T16:00:00,USTECH098,157.55
2024-01-10T16:00:00,USTECH099,159.03
2024-01-10T16:00:00,USTECH100,160.51
2024-01-11T16:00:00,USTECH001,26.91
2024-01-11T16:00:00,USTECH002,27.77
2024-01-11T16:00:00,USTECH003,29.26
2024-01-11T16:00:00,USTECH004,30.75
2024-01-11T16:00:00,USTECH005,32.24
2024-01-11T16:00:00,USTECH006,33.73
2024-01-11T16:00:00,USTECH007,34.73
2024-01-11T16:00:00,USTECH008,36.22
2024-01-11T16:00:00,USTECH009,37.71
2024-01-11T16:00:00,USTECH010,39.20
2024-01-11T16:00:00,USTECH011,40.06
2024-01-11T16:00:00,USTECH012,41.55
2024-01-11T16:00:00,USTECH013,43.04
2024-01-11T16:00:00,USTECH014,44.04
2024-01-11T16:00:00,USTECH015,45.53
2024-01-11T16:00:00,USTECH016,47.02
2024-01-11T16:00:00,USTECH017,48.51
2024-01-11T16:00:00,USTECH018,50.00
2024-01-11T16:00:00,USTECH019,51.49
2024-01-11T16:00:00,USTECH020,52.35
2024-01-11T16:00:00,USTECH021,53.35
2024-01-11T16:00:00,USTECH022,54.84
2024-01-11T16:00:00,USTECH023,56.33
2024-01-11T16:00:00,USTECH024,57.82
2024-01-11T16:00:00,USTECH025,59.31
2024-01-11T16:00:00,USTECH026,60.80
2024-01-11T16:00:00,USTECH027,62.29
2024-01-11T16:00:00,USTECH028,63.29
2024-01-11T16:00:00,USTECH029,64.15
2024-01-11T16:00:00,USTECH030,65.64
2024-01-11T16:00:00,USTECH031,67.13
2024-01-11T16:00:00,USTECH032,68.62
2024-01-11T16:00:00,USTECH033,70.11
2024-01-11T16:00:00,USTECH034,71.60
2024-01-11T16:00:00,USTECH035,72.60
2024-01-11T16:00:00,USTECH036,74.09
2024-01-11T16:00:00,USTECH037,75.58
2024-01-11T16:00:00,USTECH038,76.44
2024-01-11T16:00:00,USTECH039,77.93
2024-01-11T16:00:00,USTECH040,79.42
2024-01-11T16:00:00,USTECH041,80.91
2024-01-11T16:00:00,USTECH042,81.91
2024-01-11T16:00:00,USTECH043,83.40
2024-01-11T16:00:00,USTECH044,84.89
2024-01-11T16:00:00,USTECH045,86.38
2024-01-11T16:00:00,USTECH046,87.87
2024-01-11T16:00:00,USTECH047,88.73
2024-01-11T16:00:00,USTECH048,90.22
2024-01-11T16:00:00,USTECH049,91.22
2024-01-11T16:00:00,USTECH050,92.71
2024-01-11T16:00:00,USTECH051,94.20
2024-01-11T16:00:00,USTECH052,95.69
2024-01-11T16:00:00,USTECH053,97.18
2024-01-11T16:00:00,USTECH054,98.67
2024-01-11T16:00:00,USTECH055,100.16
2024-01-11T16:00:00,USTECH056,100.53
2024-01-11T16:00:00,USTECH057,102.02
2024-01-11T16:00:00,USTECH058,103.51
2024-01-11T16:00:00,USTECH059,105.00
2024-01-11T16:00:00,USTECH060,106.49
2024-01-11T16:00:00,USTECH061,107.98
2024-01-11T16:00:00,USTECH062,109.47
2024-01-11T16:00:00,USTECH063,110.47
2024-01-11T16:00:00,USTECH064,111.96
2024-01-11T16:00:00,USTECH065,112.82
2024-01-11T16:00:00,USTECH066,114.31
2024-01-11T16:00:00,USTECH067,115.80
2024-01-11T16:00:00,USTECH068,117.29
2024-01-11T16:00:00,USTECH069,118.78
2024-01-11T16:00:00,USTECH070,119.78
2024-01-11T16:00:00,USTECH071,121.27
2024-01-11T16:00:00,USTECH072,122.76
2024-01-11T16:00:00,USTECH073,124.25
2024-01-11T16:00:00,USTECH074,125.11
2024-01-11T16:00:00,USTECH075,126.60
2024-01-11T16:00:00,USTECH076,128.09
2024-01-11T16:00:00,USTECH077,129.09
2024-01-11T16:00:00,USTECH078,130.58
2024-01-11T16:00:00,USTECH079,132.07
2024-01-11T16:00:00,USTECH080,133.56
2024-01-11T16:00:00,USTECH081,135.05
2024-01-11T16:00:00,USTECH082,136.54
2024-01-11T16:00:00,USTECH083,137.40
2024-01-11T16:00:00,USTECH084,138.40
2024-01-11T16:00:00,USTECH085,139.89
2024-01-11T16:00:00,USTECH086,141.38
2024-01-11T16:00:00,USTECH087,142.87
2024-01-11T16:00:00,USTECH088,144.36
2024-01-11T16:00:00,USTECH089,145.85
2024-01-11T16:00:00,USTECH090,147.34
2024-01-11T16:00:00,USTECH091,148.34
2024-01-11T16:00:00,USTECH092,149.20
2024-01-11T16:00:00,USTECH093,150.69
2024-01-11T16:00:00,USTECH094,152.18
2024-01-11T16:00:00,USTECH095,153.67
2024-01-11T16:00:00,USTECH096,155.16
2024-01-11T16:00:00,USTECH097,156.65
2024-01-11T16:00:00,USTECH098,157.65
2024-01-11T16:00:00,USTECH099,159.14
2024-01-11T16:00:00,USTECH100,160.63
2024-01-12T16:00:00,USTECH001,26.39
2024-01-12T16:00:00,USTECH002,27.89
2024-01-12T16:00:00,USTECH003,29.39
2024-01-12T16:00:00,USTECH004,30.89
2024-01-12T16:00:00,USTECH005,32.39
2024-01-12T16:00:00,USTECH006,33.89
2024-01-12T16:00:00,USTECH007,34.83
2024-01-12T16:00:00,USTECH008,36.33
2024-01-12T16:00:00,USTECH009,37.83
2024-01-12T16:00:00,USTECH010,38.70
2024-01-12T16:00:00,USTECH011,40.20
2024-01-12T16:00:00,USTECH012,41.70
2024-01-12T16:00:00,USTECH013,43.20
2024-01-12T16:00:00,USTECH014,44.14
2024-01-12T16:00:00,USTECH015,45.64
2024-01-12T16:00:00,USTECH016,47.14
2024-01-12T16:00:00,USTECH017,48.64
2024-01-12T16:00:00,USTECH018,50.14
2024-01-12T16:00:00,USTECH019,51.01
2024-01-12T16:00:00,USTECH020,52.51
2024-01-12T16:00:00,USTECH021,53.45
2024-01-12T16:00:00,USTECH022,54.95
2024-01-12T16:00:00,USTECH023,56.45
2024-01-12T16:00:00,USTECH024,57.95
2024-01-12T16:00:00,USTECH025,59.45
2024-01-12T16:00:00,USTECH026,60.95
2024-01-12T16:00:00,USTECH027,62.45
2024-01-12T16:00:00,USTECH028,62.76
2024-01-12T16:00:00,USTECH029,64.26
2024-01-12T16:00:00,USTECH030,65.76
2024-01-12T16:00:00,USTECH031,67.26
2024-01-12T16:00:00,USTECH032,68.76
2024-01-12T16:00:00,USTECH033,70.26
2024-01-12T16:00:00,USTECH034,71.76
2024-01-12T16:00:00,USTECH035,72.70
2024-01-12T16:00:00,USTECH036,74.20
2024-01-12T16:00:00,USTECH037,75.07
2024-01-12T16:00:00,USTECH038,76.57
2024-01-12T16:00:00,USTECH039,78.07
2024-01-12T16:00:00,USTECH040,79.57
2024-01-12T16:00:00,USTECH041,81.07
2024-01-12T16:00:00,USTECH042,82.01
2024-01-12T16:00:00,USTECH043,83.51
2024-01-12T16:00:00,USTECH044,85.01
2024-01-12T16:00:00,USTECH045,86.51
2024-01-12T16:00:00,USTECH046,87.38
2024-01-12T16:00:00,USTECH047,88.88
2024-01-12T16:00:00,USTECH048,90.38
2024-01-12T16:00:00,USTECH049,91.32
2024-01-12T16:00:00,USTECH050,92.82
2024-01-12T16:00:00,USTECH051,94.32
2024-01-12T16:00:00,USTECH052,95.82
2024-01-12T16:00:00,USTECH053,97.32
2024-01-12T16:00:00,USTECH054,98.82
2024-01-12T16:00:00,USTECH055,99.69
2024-01-12T16:00:00,USTECH056,100.63
2024-01-12T16:00:00,USTECH057,102.13
2024-01-12T16:00:00,USTECH058,103.63
2024-01-12T16:00:00,USTECH059,105.13
2024-01-12T16:00:00,USTECH060,106.63
2024-01-12T16:00:00,USTECH061,108.13
2024-01-12T16:00:00,USTECH062,109.63
2024-01-12T16:00:00,USTECH063,110.57
2024-01-12T16:00:00,USTECH064,111.44
2024-01-12T16:00:00,USTECH065,112.94
2024-01-12T16:00:00,USTECH066,114.44
2024-01-12T16:00:00,USTECH067,115.94
2024-01-12T16:00:00,USTECH068,117.44
2024-01-12T16:00:00,USTECH069,118.94
2024-01-12T16:00:00,USTECH070,119.88
2024-01-12T16:00:00,USTECH071,121.38
2024-01-12T16:00:00,USTECH072,122.88
2024-01-12T16:00:00,USTECH073,123.75
2024-01-12T16:00:00,USTECH074,125.25
2024-01-12T16:00:00,USTECH075,126.75
2024-01-12T16:00:00,USTECH076,128.25
2024-01-12T16:00:00,USTECH077,129.19
2024-01-12T16:00:00,USTECH078,130.69
2024-01-12T16:00:00,USTECH079,132.19
2024-01-12T16:00:00,USTECH080,133.69
2024-01-12T16:00:00,USTECH081,135.19
2024-01-12T16:00:00,USTECH082,136.06
2024-01-12T16:00:00,USTECH083,137.56
2024-01-12T16:00:00,USTECH084,138.50
2024-01-12T16:00:00,USTECH085,140.00
2024-01-12T16:00:00,USTECH086,141.50
2024-01-12T16:00:00,USTECH087,143.00
2024-01-12T16:00:00,USTECH088,144.50
2024-01-12T16:00:00,USTECH089,146.00
2024-01-12T16:00:00,USTECH090,147.50
2024-01-12T16:00:00,USTECH091,147.81
2024-01-12T16:00:00,USTECH092,149.31
2024-01-12T16:00:00,USTECH093,150.81
2024-01-12T16:00:00,USTECH094,152.31
2024-01-12T16:00:00,USTECH095,153.81
2024-01-12T16:00:00,USTECH096,155.31
2024-01-12T16:00:00,USTECH097,156.81
2024-01-12T16:00:00,USTECH098,157.75
2024-01-12T16:00:00,USTECH099,159.25
2024-01-12T16:00:00,USTECH100,160.12
2024-01-15T16:00:00,USTECH001,26.50
2024-01-15T16:00:00,USTECH002,28.01
2024-01-15T16:00:00,USTECH003,29.52
2024-01-15T16:00:00,USTECH004,31.03
2024-01-15T16:00:00,USTECH005,32.54
2024-01-15T16:00:00,USTECH006,34.05
2024-01-15T16:00:00,USTECH007,34.93
2024-01-15T16:00:00,USTECH008,36.44
2024-01-15T16:00:00,USTECH009,37.32
2024-01-15T16:00:00,USTECH010,38.83
2024-01-15T16:00:00,USTECH011,40.34
2024-01-15T16:00:00,USTECH012,41.85
2024-01-15T16:00:00,USTECH013,43.36
2024-01-15T16:00:00,USTECH014,44.24
2024-01-15T16:00:00,USTECH015,45.75
2024-01-15T16:00:00,USTECH016,47.26
2024-01-15T16:00:00,USTECH017,48.77
2024-01-15T16:00:00,USTECH018,49.65
2024-01-15T16:00:00,USTECH019,51.16
2024-01-15T16:00:00,USTECH020,52.67
2024-01-15T16:00:00,USTECH021,53.55
2024-01-15T16:00:00,USTECH022,55.06
2024-01-15T16:00:00,USTECH023,56.57
2024-01-15T16:00:00,USTECH024,58.08
2024-01-15T16:00:00,USTECH025,59.59
2024-01-15T16:00:00,USTECH026,61.10
2024-01-15T16:00:00,USTECH027,61.98
2024-01-15T16:00:00,USTECH028,62.86
2024-01-15T16:00:00,USTECH029,64.37
2024-01-15T16:00:00,USTECH030,65.88
2024-01-15T16:00:00,USTECH031,67.39
2024-01-15T16:00:00,USTECH032,68.90
2024-01-15T16:00:00,USTECH033,70.41
2024-01-15T16:00:00,USTECH034,71.92
2024-01-15T16:00:00,USTECH035,72.80
2024-01-15T16:00:00,USTECH036,73.68
2024-01-15T16:00:00,USTECH037,75.19
2024-01-15T16:00:00,USTECH038,76.70
2024-01-15T16:00:00,USTECH039,78.21
2024-01-15T16:00:00,USTECH040,79.72
2024-01-15T16:00:00,USTECH041,81.23
2024-01-15T16:00:00,USTECH042,82.11
2024-01-15T16:00:00,USTECH043,83.62
2024-01-15T16:00:00,USTECH044,85.13
2024-01-15T16:00:00,USTECH045,86.01
2024-01-15T16:00:00,USTECH046,87.52
2024-01-15T16:00:00,USTECH047,89.03
2024-01-15T16:00:00,USTECH048,90.54
2024-01-15T16:00:00,USTECH049,91.42
2024-01-15T16:00:00,USTECH050,92.93
2024-01-15T16:00:00,USTECH051,94.44
2024-01-15T16:00:00,USTECH052,95.95
2024-01-15T16:00:00,USTECH053,97.46
2024-01-15T16:00:00,USTECH054,98.34
2024-01-15T16:00:00,USTECH055,99.85
2024-01-15T16:00:00,USTECH056,100.73
2024-01-15T16:00:00,USTECH057,102.24
2024-01-15T16:00:00,USTECH058,103.75
2024-01-15T16:00:00,USTECH059,105.26
2024-01-15T16:00:00,USTECH060,106.77
2024-01-15T16:00:00,USTECH061,108.28
2024-01-15T16:00:00,USTECH062,109.79
2024-01-15T16:00:00,USTECH063,110.04
2024-01-15T16:00:00,USTECH064,111.55
2024-01-15T16:00:00,USTECH065,113.06
2024-01-15T16:00:00,USTECH066,114.57
2024-01-15T16:00:00,USTECH067,116.08
2024-01-15T16:00:00,USTECH068,117.59
2024-01-15T16:00:00,USTECH069,119.10
2024-01-15T16:00:00,USTECH070,119.98
2024-01-15T16:00:00,USTECH071,121.49
2024-01-15T16:00:00,USTECH072,122.37
2024-01-15T16:00:00,USTECH073,123.88
2024-01-15T16:00:00,USTECH074,125.39
2024-01-15T16:00:00,USTECH075,126.90
2024-01-15T16:00:00,USTECH076,128.41
2024-01-15T16:00:00,USTECH077,129.29
2024-01-15T16:00:00,USTECH078,130.80
2024-01-15T16:00:00,USTECH079,132.31
2024-01-15T16:00:00,USTECH080,133.82
2024-01-15T16:00:00,USTECH081,134.70
2024-01-15T16:00:00,USTECH082,136.21
2024-01-15T16:00:00,USTECH083,137.72
2024-01-15T16:00:00,USTECH084,138.60
2024-01-15T16:00:00,USTECH085,140.11
2024-01-15T16:00:00,USTECH086,141.62
2024-01-15T16:00:00,USTECH087,143.13
2024-01-15T16:00:00,USTECH088,144.64
2024-01-15T16:00:00,USTECH089,146.15
2024-01-15T16:00:00,USTECH090,147.03
2024-01-15T16:00:00,USTECH091,147.91
2024-01-15T16:00:00,USTECH092,149.42
2024-01-15T16:00:00,USTECH093,150.93
2024-01-15T16:00:00,USTECH094,152.44
2024-01-15T16:00:00,USTECH095,153.95
2024-01-15T16:00:00,USTECH096,155.46
2024-01-15T16:00:00,USTECH097,156.97
2024-01-15T16:00:00,USTECH098,157.85
2024-01-15T16:00:00,USTECH099,158.73
2024-01-15T16:00:00,USTECH100,160.24
2024-01-16T16:00:00,USTECH001,26.61
2024-01-16T16:00:00,USTECH002,28.13
2024-01-16T16:00:00,USTECH003,29.65
2024-01-16T16:00:00,USTECH004,31.17
2024-01-16T16:00:00,USTECH005,32.69
2024-01-16T16:00:00,USTECH006,34.21
2024-01-16T16:00:00,USTECH007,35.03
2024-01-16T16:00:00,USTECH008,35.92
2024-01-16T16:00:00,USTECH009,37.44
2024-01-16T16:00:00,USTECH010,38.96
2024-01-16T16:00:00,USTECH011,40.48
2024-01-16T16:00:00,USTECH012,42.00
2024-01-16T16:00:00,USTECH013,43.52
2024-01-16T16:00:00,USTECH014,44.34
2024-01-16T16:00:00,USTECH015,45.86
2024-01-16T16:00:00,USTECH016,47.38
2024-01-16T16:00:00,USTECH017,48.27
2024-01-16T16:00:00,USTECH018,49.79
2024-01-16T16:00:00,USTECH019,51.31
2024-01-16T16:00:00,USTECH020,52.83
2024-01-16T16:00:00,USTECH021,53.65
2024-01-16T16:00:00,USTECH022,55.17
2024-01-16T16:00:00,USTECH023,56.69
2024-01-16T16:00:00,USTECH024,58.21
2024-01-16T16:00:00,USTECH025,59.73
2024-01-16T16:00:00,USTECH026,60.62
2024-01-16T16:00:00,USTECH027,62.14
2024-01-16T16:00:00,USTECH028,62.96
2024-01-16T16:00:00,USTECH029,64.48
2024-01-16T16:00:00,USTECH030,66.00
2024-01-16T16:00:00,USTECH031,67.52
2024-01-16T16:00:00,USTECH032,69.04
2024-01-16T16:00:00,USTECH033,70.56
2024-01-16T16:00:00,USTECH034,72.08
2024-01-16T16:00:00,USTECH035,72.27
2024-01-16T16:00:00,USTECH036,73.79
2024-01-16T16:00:00,USTECH037,75.31
2024-01-16T16:00:00,USTECH038,76.83
2024-01-16T16:00:00,USTECH039,78.35
2024-01-16T16:00:00,USTECH040,79.87
2024-01-16T16:00:00,USTECH041,81.39
2024-01-16T16:00:00,USTECH042,82.21
2024-01-16T16:00:00,USTECH043,83.73
2024-01-16T16:00:00,USTECH044,84.62
2024-01-16T16:00:00,USTECH045,86.14
2024-01-16T16:00:00,USTECH046,87.66
2024-01-16T16:00:00,USTECH047,89.18
2024-01-16T16:00:00,USTECH048,90.70
2024-01-16T16:00:00,USTECH049,91.52
2024-01-16T16:00:00,USTECH050,93.04
2024-01-16T16:00:00,USTECH051,94.56
2024-01-16T16:00:00,USTECH052,96.08
2024-01-16T16:00:00,USTECH053,96.97
2024-01-16T16:00:00,USTECH054,98.49
2024-01-16T16:00:00,USTECH055,100.01
2024-01-16T16:00:00,USTECH056,100.83
2024-01-16T16:00:00,USTECH057,102.35
2024-01-16T16:00:00,USTECH058,103.87
2024-01-16T16:00:00,USTECH059,105.39
2024-01-16T16:00:00,USTECH060,106.91
2024-01-16T16:00:00,USTECH061,108.43
2024-01-16T16:00:00,USTECH062,109.32
2024-01-16T16:00:00,USTECH063,110.14
2024-01-16T16:00:00,USTECH064,111.66
2024-01-16T16:00:00,USTECH065,113.18
2024-01-16T16:00:00,USTECH066,114.70
2024-01-16T16:00:00,USTECH067,116.22
2024-01-16T16:00:00,USTECH068,117.74
2024-01-16T16:00:00,USTECH069,119.26
2024-01-16T16:00:00,USTECH070,120.08
2024-01-16T16:00:00,USTECH071,120.97
2024-01-16T16:00:00,USTECH072,122.49
2024-01-16T16:00:00,USTECH073,124.01
2024-01-16T16:00:00,USTECH074,125.53
2024-01-16T16:00:00,USTECH075,127.05
2024-01-16T16:00:00,USTECH076,128.57
2024-01-16T16:00:00,USTECH077,129.39
2024-01-16T16:00:00,USTECH078,130.91
2024-01-16T16:00:00,USTECH079,132.43
2024-01-16T16:00:00,USTECH080,133.32
2024-01-16T16:00:00,USTECH081,134.84
2024-01-16T16:00:00,USTECH082,136.36
2024-01-16T16:00:00,USTECH083,137.88
2024-01-16T16:00:00,USTECH084,138.70
2024-01-16T16:00:00,USTECH085,140.22
2024-01-16T16:00:00,USTECH086,141.74
2024-01-16T16:00:00,USTECH087,143.26
2024-01-16T16:00:00,USTECH088,144.78
2024-01-16T16:00:00,USTECH089,145.67
2024-01-16T16:00:00,USTECH090,147.19
2024-01-16T16:00:00,USTECH091,148.01
2024-01-16T16:00:00,USTECH092,149.53
2024-01-16T16:00:00,USTECH093,151.05
2024-01-16T16:00:00,USTECH094,152.57
2024-01-16T16:00:00,USTECH095,154.09
2024-01-16T16:00:00,USTECH096,155.61
2024-01-16T16:00:00,USTECH097,157.13
2024-01-16T16:00:00,USTECH098,157.32
2024-01-16T16:00:00,USTECH099,158.84
2024-01-16T16:00:00,USTECH100,160.36
2024-01-17T16:00:00,USTECH001,26.72
2024-01-17T16:00:00,USTECH002,28.25
2024-01-17T16:00:00,USTECH003,29.78
2024-01-17T16:00:00,USTECH004,31.31
2024-01-17T16:00:00,USTECH005,32.84
2024-01-17T16:00:00,USTECH006,34.37
2024-01-17T16:00:00,USTECH007,34.50
2024-01-17T16:00:00,USTECH008,36.03
2024-01-17T16:00:00,USTECH009,37.56
2024-01-17T16:00:00,USTECH010,39.09
2024-01-17T16:00:00,USTECH011,40.62
2024-01-17T16:00:00,USTECH012,42.15
2024-01-17T16:00:00,USTECH013,43.68
2024-01-17T16:00:00,USTECH014,44.44
2024-01-17T16:00:00,USTECH015,45.97
2024-01-17T16:00:00,USTECH016,46.87
2024-01-17T16:00:00,USTECH017,48.40
2024-01-17T16:00:00,USTECH018,49.93
2024-01-17T16:00:00,USTECH019,51.46
2024-01-17T16:00:00,USTECH020,52.99
2024-01-17T16:00:00,USTECH021,53.75
2024-01-17T16:00:00,USTECH022,55.28
2024-01-17T16:00:00,USTECH023,56.81
2024-01-17T16:00:00,USTECH024,58.34
2024-01-17T16:00:00,USTECH025,59.24
2024-01-17T16:00:00,USTECH026,60.77
2024-01-17T16:00:00,USTECH027,62.30
2024-01-17T16:00:00,USTECH028,63.06
2024-01-17T16:00:00,USTECH029,64.59
2024-01-17T16:00:00,USTECH030,66.12
2024-01-17T16:00:00,USTECH031,67.65
2024-01-17T16:00:00,USTECH032,69.18
2024-01-17T16:00:00,USTECH033,70.71
2024-01-17T16:00:00,USTECH034,71.61
2024-01-17T16:00:00,USTECH035,72.37
2024-01-17T16:00:00,USTECH036,73.90
2024-01-17T16:00:00,USTECH037,75.43
2024-01-17T16:00:00,USTECH038,76.96
2024-01-17T16:00:00,USTECH039,78.49
2024-01-17T16:00:00,USTECH040,80.02
2024-01-17T16:00:00,USTECH041,81.55
2024-01-17T16:00:00,USTECH042,82.31
2024-01-17T16:00:00,USTECH043,83.21
2024-01-17T16:00:00,USTECH044,84.74
2024-01-17T16:00:00,USTECH045,86.27
2024-01-17T16:00:00,USTECH046,87.80
2024-01-17T16:00:00,USTECH047,89.33
2024-01-17T16:00:00,USTECH048,90.86
2024-01-17T16:00:00,USTECH049,91.62
2024-01-17T16:00:00,USTECH050,93.15
2024-01-17T16:00:00,USTECH051,94.68
2024-01-17T16:00:00,USTECH052,95.58
2024-01-17T16:00:00,USTECH053,97.11
2024-01-17T16:00:00,USTECH054,98.64
2024-01-17T16:00:00,USTECH055,100.17
2024-01-17T16:00:00,USTECH056,100.93
2024-01-17T16:00:00,USTECH057,102.46
2024-01-17T16:00:00,USTECH058,103.99
2024-01-17T16:00:00,USTECH059,105.52
2024-01-17T16:00:00,USTECH060,107.05
2024-01-17T16:00:00,USTECH061,107.95
2024-01-17T16:00:00,USTECH062,109.48
2024-01-17T16:00:00,USTECH063,110.24
2024-01-17T16:00:00,USTECH064,111.77
2024-01-17T16:00:00,USTECH065,113.30
2024-01-17T16:00:00,USTECH066,114.83
2024-01-17T16:00:00,USTECH067,116.36
2024-01-17T16:00:00,USTECH068,117.89
2024-01-17T16:00:00,USTECH069,119.42
2024-01-17T16:00:00,USTECH070,119.55
2024-01-17T16:00:00,USTECH071,121.08
2024-01-17T16:00:00,USTECH072,122.61
2024-01-17T16:00:00,USTECH073,124.14
2024-01-17T16:00:00,USTECH074,125.67
2024-01-17T16:00:00,USTECH075,127.20
2024-01-17T16:00:00,USTECH076,128.73
2024-01-17T16:00:00,USTECH077,129.49
2024-01-17T16:00:00,USTECH078,131.02
2024-01-17T16:00:00,USTECH079,131.92
2024-01-17T16:00:00,USTECH080,133.45
2024-01-17T16:00:00,USTECH081,134.98
2024-01-17T16:00:00,USTECH082,136.51
2024-01-17T16:00:00,USTECH083,138.04
2024-01-17T16:00:00,USTECH084,138.80
2024-01-17T16:00:00,USTECH085,140.33
2024-01-17T16:00:00,USTECH086,141.86
2024-01-17T16:00:00,USTECH087,143.39
2024-01-17T16:00:00,USTECH088,144.29
2024-01-17T16:00:00,USTECH089,145.82
2024-01-17T16:00:00,USTECH090,147.35
2024-01-17T16:00:00,USTECH091,148.11
2024-01-17T16:00:00,USTECH092,149.64
2024-01-17T16:00:00,USTECH093,151.17
2024-01-17T16:00:00,USTECH094,152.70
2024-01-17T16:00:00,USTECH095,154.23
2024-01-17T16:00:00,USTECH096,155.76
2024-01-17T16:00:00,USTECH097,156.66
2024-01-17T16:00:00,USTECH098,157.42
2024-01-17T16:00:00,USTECH099,158.95
2024-01-17T16:00:00,USTECH100,160.48
2024-01-18T16:00:00,USTECH001,26.83
2024-01-18T16:00:00,USTECH002,28.37
2024-01-18T16:00:00,USTECH003,29.91
2024-01-18T16:00:00,USTECH004,31.45
2024-01-18T16:00:00,USTECH005,32.99
2024-01-18T16:00:00,USTECH006,33.90
2024-01-18T16:00:00,USTECH007,34.60
2024-01-18T16:00:00,USTECH008,36.14
2024-01-18T16:00:00,USTECH009,37.68
2024-01-18T16:00:00,USTECH010,39.22
2024-01-18T16:00:00,USTECH011,40.76
2024-01-18T16:00:00,USTECH012,42.30
2024-01-18T16:00:00,USTECH013,43.84
2024-01-18T16:00:00,USTECH014,44.54
2024-01-18T16:00:00,USTECH015,45.45
